,image,pred,actual,group,spurious,correct,caption
490,085.Horned_Lark/Horned_Lark_0059_74144.jpg,0,0,0,0,1,biological species in the snow.
491,086.Pacific_Loon/Pacific_Loon_0054_75543.jpg,0,1,2,0,0,biological species in the wild.
492,086.Pacific_Loon/Pacific_Loon_0037_75800.jpg,1,1,3,1,1,biological species on the shore.
493,086.Pacific_Loon/Pacific_Loon_0035_75395.jpg,1,1,3,1,1,biological species in the water.
494,086.Pacific_Loon/Pacific_Loon_0022_75405.jpg,0,1,2,0,0,the bamboo forest is a magical place.
495,086.Pacific_Loon/Pacific_Loon_0025_75436.jpg,1,1,2,0,1,biological species in the wild.
496,087.Mallard/Mallard_0025_76465.jpg,0,1,2,0,0,biological species in a tree.
497,087.Mallard/Mallard_0026_76725.jpg,1,1,3,1,1,ducks in the water - photo #.
498,087.Mallard/Mallard_0114_76924.jpg,0,1,2,0,0,biological species in a tree.
499,087.Mallard/Mallard_0053_75985.jpg,0,1,2,0,0,person with a duck he found.
500,087.Mallard/Mallard_0005_76026.jpg,1,1,3,1,1,a young girl with a duck.
501,087.Mallard/Mallard_0136_76593.jpg,1,1,3,1,1,biological species in the snow.
502,087.Mallard/Mallard_0103_77105.jpg,1,1,2,0,1,biological species - i have one of these !.
503,087.Mallard/Mallard_0013_77619.jpg,1,1,3,1,1,a duck with a view.
504,087.Mallard/Mallard_0030_77143.jpg,0,1,2,0,0,"person , the duckling with person."
505,088.Western_Meadowlark/Western_Meadowlark_0017_78940.jpg,0,1,2,0,0,biological species in the forest.
506,088.Western_Meadowlark/Western_Meadowlark_0042_78180.jpg,0,1,2,0,0,biological species in the garden.
507,088.Western_Meadowlark/Western_Meadowlark_0052_77781.jpg,0,1,2,0,0,biological species in the bird feeder.
508,089.Hooded_Merganser/Hooded_Merganser_0073_796726.jpg,0,1,2,0,0,biological species is a species of bird.
509,089.Hooded_Merganser/Hooded_Merganser_0057_796742.jpg,0,1,2,0,0,biological species - i saw this one on the way to the beach.
510,089.Hooded_Merganser/Hooded_Merganser_0011_796750.jpg,1,1,3,1,1,biological species in the snow.
511,089.Hooded_Merganser/Hooded_Merganser_0036_796771.jpg,0,1,2,0,0,biological species in a tree.
512,089.Hooded_Merganser/Hooded_Merganser_0083_796773.jpg,1,1,3,1,1,biological species in the water.
513,089.Hooded_Merganser/Hooded_Merganser_0078_78959.jpg,1,1,2,0,1,a bird on a tree.
514,089.Hooded_Merganser/Hooded_Merganser_0093_79075.jpg,1,1,3,1,1,a duck swims in the water.
515,090.Red_breasted_Merganser/Red_Breasted_Merganser_0049_79432.jpg,1,1,3,1,1,a bald eagle on a boat.
516,090.Red_breasted_Merganser/Red_Breasted_Merganser_0075_79169.jpg,1,1,3,1,1,a bird flying over the water.
517,090.Red_breasted_Merganser/Red_Breasted_Merganser_0002_79447.jpg,1,1,3,1,1,biological species flying over the river.
518,090.Red_breasted_Merganser/Red_Breasted_Merganser_0040_79207.jpg,1,1,3,1,1,a duck and a duckling in the water.
519,090.Red_breasted_Merganser/Red_Breasted_Merganser_0003_79303.jpg,0,1,2,0,0,biological species in the wild.
520,090.Red_breasted_Merganser/Red_Breasted_Merganser_0010_79567.jpg,1,1,3,1,1,a pair of swans on the lake.
521,091.Mockingbird/Mockingbird_0077_81470.jpg,0,0,1,1,1,a bird in a puddle.
522,091.Mockingbird/Mockingbird_0097_79951.jpg,0,0,1,1,1,biological species on a branch.
523,091.Mockingbird/Mockingbird_0094_80232.jpg,0,0,1,1,1,a seagull flies over the harbor.
524,091.Mockingbird/Mockingbird_0109_79682.jpg,0,0,0,0,1,biological species is a rare bird.
525,092.Nighthawk/Nighthawk_0004_84011.jpg,1,0,1,1,0,biological species in flight over the sea.
526,092.Nighthawk/Nighthawk_0082_82242.jpg,1,0,1,1,0,a seal and her calf.
527,092.Nighthawk/Nighthawk_0061_82509.jpg,0,0,0,0,1,biological species on a branch.
528,092.Nighthawk/Nighthawk_0035_84077.jpg,1,0,1,1,0,biological species in the water.
529,092.Nighthawk/Nighthawk_0018_83639.jpg,0,0,0,0,1,a close up of a dead snake.
530,092.Nighthawk/Nighthawk_0067_795335.jpg,1,0,1,1,0,biological species flying over the water.
531,092.Nighthawk/Nighthawk_0030_795338.jpg,1,0,1,1,0,biological species in the sky.
532,093.Clark_Nutcracker/Clark_Nutcracker_0138_85633.jpg,0,0,0,0,1,biological species on a tree.
533,093.Clark_Nutcracker/Clark_Nutcracker_0124_85128.jpg,1,0,1,1,0,"person , a parrot , poses for a photo."
534,093.Clark_Nutcracker/Clark_Nutcracker_0130_85304.jpg,0,0,0,0,1,biological species on a tree.
535,093.Clark_Nutcracker/Clark_Nutcracker_0063_84869.jpg,0,0,0,0,1,a bird in the forest.
536,093.Clark_Nutcracker/Clark_Nutcracker_0058_85384.jpg,0,0,0,0,1,person : bird in the tree.
537,093.Clark_Nutcracker/Clark_Nutcracker_0066_85390.jpg,0,0,0,0,1,biological species on a tree.
538,093.Clark_Nutcracker/Clark_Nutcracker_0117_84912.jpg,0,0,0,0,1,biological species in the wild.
539,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0036_86596.jpg,0,0,1,1,1,the most beautiful lake in the world.
540,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0096_86140.jpg,0,0,0,0,1,a bird in a tree.
541,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0094_86156.jpg,1,0,1,1,0,a penguin on the beach.
542,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0115_86760.jpg,1,0,1,1,0,dog running on the beach.
543,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0065_85829.jpg,0,0,1,1,1,biological species in flight - i 'm not sure what kind of bird this is.
544,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0131_86416.jpg,0,0,1,1,1,biological species is a bird of prey.
545,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0095_86425.jpg,0,0,0,0,1,a bird in a tree.
546,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0104_85969.jpg,0,0,1,1,1,biological species on the beach.
547,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0128_86947.jpg,0,0,1,1,1,biological species on a fence.
548,095.Baltimore_Oriole/Baltimore_Oriole_0071_89611.jpg,0,0,1,1,1,"person , the bird of paradise."
549,095.Baltimore_Oriole/Baltimore_Oriole_0014_87690.jpg,0,0,1,1,1,a bird with a black head.
550,095.Baltimore_Oriole/Baltimore_Oriole_0033_88347.jpg,0,0,1,1,1,biological species on a branch.
551,095.Baltimore_Oriole/Baltimore_Oriole_0064_89554.jpg,0,0,0,0,1,biological species - i saw one of these in the park.
552,096.Hooded_Oriole/Hooded_Oriole_0050_90629.jpg,0,0,1,1,1,a bird perches on a fence post.
553,096.Hooded_Oriole/Hooded_Oriole_0070_90221.jpg,0,0,1,1,1,a bird in flight by person.
554,096.Hooded_Oriole/Hooded_Oriole_0035_90331.jpg,0,0,0,0,1,biological species in the wild.
555,096.Hooded_Oriole/Hooded_Oriole_0124_90350.jpg,0,0,0,0,1,biological species in the rainforest.
556,096.Hooded_Oriole/Hooded_Oriole_0049_89955.jpg,0,0,1,1,1,biological species is a bird of paradise.
557,096.Hooded_Oriole/Hooded_Oriole_0069_90981.jpg,0,0,1,1,1,biological species in flight at sunset.
558,097.Orchard_Oriole/Orchard_Oriole_0023_91705.jpg,1,0,1,1,0,biological species on the beach.
559,097.Orchard_Oriole/Orchard_Oriole_0051_91787.jpg,0,0,1,1,1,a bird on the sign.
560,097.Orchard_Oriole/Orchard_Oriole_0039_91267.jpg,1,0,1,1,0,a boat is seen floating in the water.
561,097.Orchard_Oriole/Orchard_Oriole_0004_91275.jpg,0,0,0,0,1,biological species on a tree stump.
562,097.Orchard_Oriole/Orchard_Oriole_0034_91825.jpg,0,0,0,0,1,a bird on a tree branch.
563,097.Orchard_Oriole/Orchard_Oriole_0075_91847.jpg,1,0,1,1,0,biological species on the water.
564,097.Orchard_Oriole/Orchard_Oriole_0011_91592.jpg,0,0,1,1,1,biological species in the wild.
565,097.Orchard_Oriole/Orchard_Oriole_0095_91345.jpg,0,0,0,0,1,biological species on a tree.
566,097.Orchard_Oriole/Orchard_Oriole_0046_91646.jpg,0,0,1,1,1,biological species in the water.
567,098.Scott_Oriole/Scott_Oriole_0025_92207.jpg,0,0,0,0,1,person with a bird in her hand.
568,098.Scott_Oriole/Scott_Oriole_0056_795816.jpg,0,0,0,0,1,person with a bird in her hand.
569,098.Scott_Oriole/Scott_Oriole_0043_795828.jpg,0,0,0,0,1,biological species is a bird of paradise.
570,098.Scott_Oriole/Scott_Oriole_0023_795835.jpg,1,0,1,1,0,a bird flying over the lake.
571,098.Scott_Oriole/Scott_Oriole_0022_92356.jpg,0,0,0,0,1,person in the tree house.
572,099.Ovenbird/Ovenbird_0022_92702.jpg,0,0,1,1,1,a dead palm tree on the beach.
573,099.Ovenbird/Ovenbird_0010_92957.jpg,0,0,0,0,1,a bird with a flower.
574,099.Ovenbird/Ovenbird_0124_93103.jpg,0,0,0,0,1,a bird in the tree.
575,099.Ovenbird/Ovenbird_0137_92639.jpg,0,0,0,0,1,biological species in the forest.
576,099.Ovenbird/Ovenbird_0102_93172.jpg,0,0,0,0,1,a bird in a bamboo forest.
577,100.Brown_Pelican/Brown_Pelican_0103_94787.jpg,1,1,3,1,1,biological species in the water.
578,100.Brown_Pelican/Brown_Pelican_0080_93439.jpg,1,1,2,0,1,biological species in the morning.
579,100.Brown_Pelican/Brown_Pelican_0077_93464.jpg,1,1,3,1,1,biological species in the water.
580,100.Brown_Pelican/Brown_Pelican_0067_94529.jpg,1,1,3,1,1,a pelican on the bridge.
581,100.Brown_Pelican/Brown_Pelican_0088_94076.jpg,1,1,2,0,1,biological species in flight with a fish.
582,100.Brown_Pelican/Brown_Pelican_0011_94683.jpg,1,1,2,0,1,biological species in the wild.
583,101.White_Pelican/White_Pelican_0026_95832.jpg,1,1,3,1,1,a swan in the water.
584,101.White_Pelican/White_Pelican_0010_96876.jpg,1,1,2,0,1,a bird with a face.
585,101.White_Pelican/White_Pelican_0047_97190.jpg,1,1,2,0,1,a white stork in a tree.
586,101.White_Pelican/White_Pelican_0024_96554.jpg,1,1,2,0,1,biological species in the pond.
587,102.Western_Wood_Pewee/Western_Wood_Pewee_0015_98184.jpg,0,1,2,0,0,"person , a bird of paradise."
588,102.Western_Wood_Pewee/Western_Wood_Pewee_0057_795040.jpg,0,1,3,1,0,biological species on a lake.
589,102.Western_Wood_Pewee/Western_Wood_Pewee_0079_795047.jpg,0,1,3,1,0,a bird on a balcony.
590,102.Western_Wood_Pewee/Western_Wood_Pewee_0072_98035.jpg,1,1,3,1,1,a fish caught on the beach.
591,102.Western_Wood_Pewee/Western_Wood_Pewee_0035_795062.jpg,0,1,2,0,0,biological species on a tree.
592,102.Western_Wood_Pewee/Western_Wood_Pewee_0039_795063.jpg,0,1,3,1,0,biological species in the morning.
593,102.Western_Wood_Pewee/Western_Wood_Pewee_0054_97982.jpg,0,1,2,0,0,biological species - i saw one of these in the woods.
594,102.Western_Wood_Pewee/Western_Wood_Pewee_0030_98272.jpg,0,1,3,1,0,person on the pond by person.
595,103.Sayornis/Sayornis_0070_99354.jpg,0,0,1,1,1,a bird in the mist.
596,103.Sayornis/Sayornis_0012_98881.jpg,1,0,1,1,0,biological species and her young duckling.
597,103.Sayornis/Sayornis_0076_98941.jpg,0,0,0,0,1,a bird on a tree.
598,104.American_Pipit/American_Pipit_0006_99857.jpg,0,0,0,0,1,biological species on a branch.
599,104.American_Pipit/American_Pipit_0008_100390.jpg,0,0,0,0,1,person with a bird on her shoulder.
600,104.American_Pipit/American_Pipit_0027_100189.jpg,0,0,0,0,1,biological species in the garden.
601,104.American_Pipit/American_Pipit_0034_99946.jpg,0,0,1,1,1,a seagull flies over the beach.
602,104.American_Pipit/American_Pipit_0067_100237.jpg,0,0,1,1,1,the view from the balcony.
603,104.American_Pipit/American_Pipit_0087_99996.jpg,0,0,0,0,1,biological species in a pond.
604,104.American_Pipit/American_Pipit_0073_99642.jpg,0,0,1,1,1,biological species in the water.
605,105.Whip_poor_Will/Whip_Poor_Will_0010_100464.jpg,0,0,0,0,1,a bird in a tree.
606,105.Whip_poor_Will/Whip_Poor_Will_0037_796405.jpg,0,0,1,1,1,the sun sets over a city.
607,105.Whip_poor_Will/Whip_Poor_Will_0003_796409.jpg,0,0,0,0,1,a giant alien in a forest.
608,105.Whip_poor_Will/Whip_Poor_Will_0001_796411.jpg,1,0,1,1,0,a bird of prey is seen.
609,106.Horned_Puffin/Horned_Puffin_0016_100993.jpg,1,1,3,1,1,duck in the water by person.
610,106.Horned_Puffin/Horned_Puffin_0024_100620.jpg,1,1,3,1,1,a beaver swims in a pond.
611,106.Horned_Puffin/Horned_Puffin_0034_100895.jpg,1,1,3,1,1,biological species on the rocks.
612,106.Horned_Puffin/Horned_Puffin_0025_100942.jpg,1,1,3,1,1,a penguin dives into the water.
613,106.Horned_Puffin/Horned_Puffin_0001_100973.jpg,1,1,2,0,1,biological species - i saw one of these in the zoo.
614,106.Horned_Puffin/Horned_Puffin_0060_100726.jpg,1,1,3,1,1,biological species on the river bank.
615,106.Horned_Puffin/Horned_Puffin_0004_100733.jpg,1,1,2,0,1,biological species - the most beautiful bird in the world.
616,106.Horned_Puffin/Horned_Puffin_0022_100766.jpg,1,1,3,1,1,biological species on the rocks.
617,107.Common_Raven/Common_Raven_0119_101595.jpg,0,0,1,1,1,a couple of birds on a tree.
618,107.Common_Raven/Common_Raven_0037_101096.jpg,1,0,0,0,0,a bird in the sky.
619,107.Common_Raven/Common_Raven_0116_101350.jpg,0,0,1,1,1,surfer with a surfboard.
620,108.White_necked_Raven/White_Necked_Raven_0004_102714.jpg,0,0,0,0,1,a crow in a tree.
621,108.White_necked_Raven/White_Necked_Raven_0053_797360.jpg,0,0,0,0,1,the bird of paradise - photo #.
622,108.White_necked_Raven/White_Necked_Raven_0023_797371.jpg,1,0,1,1,0,a seagull flies over the beach.
623,108.White_necked_Raven/White_Necked_Raven_0067_102630.jpg,0,0,0,0,1,a crow on a tree branch.
624,109.American_Redstart/American_Redstart_0009_103974.jpg,0,0,0,0,1,biological species in the garden.
625,109.American_Redstart/American_Redstart_0054_103543.jpg,0,0,0,0,1,biological species in the trees.
626,109.American_Redstart/American_Redstart_0118_103033.jpg,0,0,0,0,1,biological species in the garden.
627,109.American_Redstart/American_Redstart_0093_103071.jpg,0,0,1,1,1,a woman walks her dog on a beach.
628,109.American_Redstart/American_Redstart_0089_103187.jpg,0,0,0,0,1,biological species in the sky.
629,109.American_Redstart/American_Redstart_0056_103241.jpg,0,0,0,0,1,a monkey walks through the jungle.
630,109.American_Redstart/American_Redstart_0067_103259.jpg,0,0,0,0,1,biological species in the trees.
631,109.American_Redstart/American_Redstart_0138_102869.jpg,0,0,0,0,1,biological species in the garden.
632,109.American_Redstart/American_Redstart_0031_102890.jpg,0,0,0,0,1,a bird with a broken wing.
633,110.Geococcyx/Geococcyx_0061_104553.jpg,0,0,0,0,1,a bird in the garden.
634,110.Geococcyx/Geococcyx_0022_104157.jpg,0,0,1,1,1,a bird with a flower.
635,110.Geococcyx/Geococcyx_0110_104163.jpg,0,0,0,0,1,biological species on the lookout.
636,110.Geococcyx/Geococcyx_0036_104173.jpg,0,0,1,1,1,a pair of biological species.
637,110.Geococcyx/Geococcyx_0086_104755.jpg,1,0,1,1,0,a beautiful sunrise over a pond.
638,110.Geococcyx/Geococcyx_0038_104266.jpg,0,0,0,0,1,biological species in the rainforest.
639,110.Geococcyx/Geococcyx_0065_104806.jpg,0,0,0,0,1,biological species is a bird of prey.
640,111.Loggerhead_Shrike/Loggerhead_Shrike_0032_106521.jpg,0,0,1,1,1,a bird on a pond.
641,111.Loggerhead_Shrike/Loggerhead_Shrike_0071_105040.jpg,0,0,1,1,1,a bird in flight with a fish in its beak.
642,111.Loggerhead_Shrike/Loggerhead_Shrike_0007_106101.jpg,1,0,1,1,0,penguins in the water - photo #.
643,111.Loggerhead_Shrike/Loggerhead_Shrike_0116_105286.jpg,0,0,0,0,1,biological species on a tree.
644,111.Loggerhead_Shrike/Loggerhead_Shrike_0084_105919.jpg,0,0,1,1,1,the most beautiful animals in the world.
645,111.Loggerhead_Shrike/Loggerhead_Shrike_0090_106461.jpg,1,0,1,1,0,biological species in the water.
646,112.Great_Grey_Shrike/Great_Grey_Shrike_0079_797018.jpg,0,0,1,1,1,biological species in the water.
647,112.Great_Grey_Shrike/Great_Grey_Shrike_0009_797038.jpg,0,0,0,0,1,person in the forest with a bird.
648,112.Great_Grey_Shrike/Great_Grey_Shrike_0004_797041.jpg,0,0,0,0,1,biological species is a great bird for a city.
649,112.Great_Grey_Shrike/Great_Grey_Shrike_0022_797057.jpg,1,0,0,0,0,the dinosaur in the zoo.
650,112.Great_Grey_Shrike/Great_Grey_Shrike_0016_106720.jpg,0,0,0,0,1,person on a branch in the garden.
651,113.Baird_Sparrow/Baird_Sparrow_0009_106882.jpg,0,0,0,0,1,a bird on a tree stump.
652,113.Baird_Sparrow/Baird_Sparrow_0051_787319.jpg,0,0,1,1,1,biological species on a branch.
653,113.Baird_Sparrow/Baird_Sparrow_0045_794571.jpg,0,0,1,1,1,a gondola with a bird.
654,113.Baird_Sparrow/Baird_Sparrow_0021_794576.jpg,0,0,0,0,1,biological species in the forest.
655,113.Baird_Sparrow/Baird_Sparrow_0029_794583.jpg,0,0,0,0,1,a bird perched on a tree branch.
656,113.Baird_Sparrow/Baird_Sparrow_0046_794588.jpg,0,0,1,1,1,biological species on the rocks.
657,113.Baird_Sparrow/Baird_Sparrow_0027_794590.jpg,0,0,0,0,1,a bird perched on a branch.
658,113.Baird_Sparrow/Baird_Sparrow_0047_787318.jpg,0,0,1,1,1,biological species on a post.
659,114.Black_throated_Sparrow/Black_Throated_Sparrow_0027_107278.jpg,0,0,0,0,1,biological species in a tree.
660,114.Black_throated_Sparrow/Black_Throated_Sparrow_0034_107327.jpg,0,0,0,0,1,a bird in the forest.
661,114.Black_throated_Sparrow/Black_Throated_Sparrow_0017_107355.jpg,0,0,1,1,1,biological species on a branch.
662,114.Black_throated_Sparrow/Black_Throated_Sparrow_0023_107104.jpg,0,0,0,0,1,a bird on a branch.
663,114.Black_throated_Sparrow/Black_Throated_Sparrow_0097_106935.jpg,0,0,1,1,1,biological species in a pond.
664,114.Black_throated_Sparrow/Black_Throated_Sparrow_0069_107116.jpg,0,0,1,1,1,a bird on the beach.
665,114.Black_throated_Sparrow/Black_Throated_Sparrow_0026_107198.jpg,0,0,1,1,1,biological species in the wild.
666,114.Black_throated_Sparrow/Black_Throated_Sparrow_0020_106971.jpg,0,0,1,1,1,"person , the bird of prey."
667,114.Black_throated_Sparrow/Black_Throated_Sparrow_0001_107233.jpg,0,0,0,0,1,"person , a resident , catches a large bird."
668,115.Brewer_Sparrow/Brewer_Sparrow_0049_796705.jpg,0,0,1,1,1,biological species in a pond.
669,115.Brewer_Sparrow/Brewer_Sparrow_0051_796710.jpg,0,0,0,0,1,biological species in the trees.
670,115.Brewer_Sparrow/Brewer_Sparrow_0022_107440.jpg,0,0,1,1,1,biological species on the shore.
671,115.Brewer_Sparrow/Brewer_Sparrow_0035_107509.jpg,0,0,1,1,1,a bird on the beach.
672,116.Chipping_Sparrow/Chipping_Sparrow_0080_108685.jpg,0,0,1,1,1,biological species on a power line.
673,116.Chipping_Sparrow/Chipping_Sparrow_0030_109741.jpg,0,0,0,0,1,a bird with a human face.
674,116.Chipping_Sparrow/Chipping_Sparrow_0038_109234.jpg,0,0,0,0,1,biological species in the spring.
675,116.Chipping_Sparrow/Chipping_Sparrow_0063_108139.jpg,0,0,0,0,1,biological species on a tree.
676,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0095_110635.jpg,0,0,0,0,1,a bird on the way.
677,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0062_110908.jpg,0,0,1,1,1,"person , a bird of paradise."
678,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0033_797255.jpg,0,0,0,0,1,"biological species , a rare bird."
679,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0036_110924.jpg,0,0,0,0,1,a parrot in a bamboo forest.
680,118.House_Sparrow/House_Sparrow_0006_111034.jpg,0,0,0,0,1,biological species in a tree.
681,118.House_Sparrow/House_Sparrow_0119_111471.jpg,0,0,0,0,1,biological species on a branch.
682,118.House_Sparrow/House_Sparrow_0080_111099.jpg,0,0,0,0,1,"person , a young woman , jumps from a tree."
683,118.House_Sparrow/House_Sparrow_0086_111385.jpg,0,0,1,1,1,biological species on the shore.
684,118.House_Sparrow/House_Sparrow_0030_111387.jpg,0,0,0,0,1,a bird on a tree.
685,118.House_Sparrow/House_Sparrow_0053_111388.jpg,0,0,1,1,1,biological species in a tree.
686,118.House_Sparrow/House_Sparrow_0111_112968.jpg,0,0,0,0,1,biological species on a fence.
687,118.House_Sparrow/House_Sparrow_0128_110971.jpg,0,0,1,1,1,biological species in the pond.
688,119.Field_Sparrow/Field_Sparrow_0121_113455.jpg,0,0,1,1,1,"funny animals of the week , funny animal photos , cute animals."
689,119.Field_Sparrow/Field_Sparrow_0127_114087.jpg,0,0,0,0,1,biological species on a branch.
690,119.Field_Sparrow/Field_Sparrow_0059_113759.jpg,0,0,1,1,1,a bird in the rain.
691,119.Field_Sparrow/Field_Sparrow_0013_113599.jpg,0,0,1,1,1,a bird on a boat.
692,120.Fox_Sparrow/Fox_Sparrow_0041_115218.jpg,0,0,1,1,1,biological species in a tree.
693,120.Fox_Sparrow/Fox_Sparrow_0118_114884.jpg,0,0,0,0,1,biological species in a tree.
694,120.Fox_Sparrow/Fox_Sparrow_0113_114389.jpg,1,0,1,1,0,biological species on a beach.
695,120.Fox_Sparrow/Fox_Sparrow_0036_115581.jpg,0,0,0,0,1,biological species on a bamboo.
696,120.Fox_Sparrow/Fox_Sparrow_0138_114586.jpg,0,0,1,1,1,a bird with a leg.
697,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0068_115799.jpg,0,0,1,1,1,"funny animals of the week , animal photos , pictures of funny animals."
698,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0014_116129.jpg,0,0,0,0,1,"person , a bird of prey."
699,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0026_115915.jpg,0,0,0,0,1,"biological species - i 'm not sure what kind of bird this is , but it looks like a pretty good one."
700,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0003_115676.jpg,0,0,1,1,1,biological species in the snow.
701,122.Harris_Sparrow/Harris_Sparrow_0055_116512.jpg,0,0,1,1,1,a bird of prey on the shore.
702,122.Harris_Sparrow/Harris_Sparrow_0074_116539.jpg,0,0,1,1,1,a bird on a pier.
703,122.Harris_Sparrow/Harris_Sparrow_0072_116662.jpg,0,0,0,0,1,a man in a forest.
704,122.Harris_Sparrow/Harris_Sparrow_0027_116687.jpg,1,0,1,1,0,biological species in the morning.
705,122.Harris_Sparrow/Harris_Sparrow_0005_116694.jpg,1,0,1,1,0,a bird in the water.
706,122.Harris_Sparrow/Harris_Sparrow_0034_116439.jpg,0,0,1,1,1,a bird in the water.
707,123.Henslow_Sparrow/Henslow_Sparrow_0009_796611.jpg,0,0,0,0,1,biological species is a rare bird.
708,123.Henslow_Sparrow/Henslow_Sparrow_0054_116850.jpg,0,0,1,1,1,biological species on a frozen lake.
709,123.Henslow_Sparrow/Henslow_Sparrow_0070_796571.jpg,0,0,0,0,1,biological species in the bamboo forest.
710,123.Henslow_Sparrow/Henslow_Sparrow_0074_116905.jpg,0,0,0,0,1,biological species in the forest.
711,123.Henslow_Sparrow/Henslow_Sparrow_0064_796573.jpg,0,0,1,1,1,a fish in the water.
712,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0058_795181.jpg,0,0,0,0,1,biological species in the garden.
713,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0075_795234.jpg,0,0,1,1,1,biological species on a dock.
714,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0055_117036.jpg,0,0,0,0,1,biological species in the wild.
715,125.Lincoln_Sparrow/Lincoln_Sparrow_0083_117272.jpg,0,0,0,0,1,a man and his elephant.
716,125.Lincoln_Sparrow/Lincoln_Sparrow_0014_117883.jpg,0,0,1,1,1,biological species on the grass.
717,125.Lincoln_Sparrow/Lincoln_Sparrow_0087_117444.jpg,1,0,1,1,0,a seagull on the rocks.
718,125.Lincoln_Sparrow/Lincoln_Sparrow_0084_117492.jpg,0,0,0,0,1,biological species in the forest.
719,125.Lincoln_Sparrow/Lincoln_Sparrow_0064_117602.jpg,0,0,1,1,1,biological species in the rain.
720,125.Lincoln_Sparrow/Lincoln_Sparrow_0044_117687.jpg,0,0,0,0,1,biological species perched on a tree branch.
721,125.Lincoln_Sparrow/Lincoln_Sparrow_0050_117744.jpg,0,0,1,1,1,a bird on the cliff.
722,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0068_796930.jpg,0,0,0,0,1,biological species in a pond.
723,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0058_118023.jpg,0,0,0,0,1,biological species in the woods.
724,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0004_796941.jpg,0,0,0,0,1,biological species in the forest.
725,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0049_118033.jpg,1,0,1,1,0,a fisherman is caught in the act of pulling a large fish out of the water.
726,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0066_118088.jpg,1,0,1,1,0,"person , a parrot , is seen on the beach."
727,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0045_118004.jpg,0,0,1,1,1,a city : a view of the waterway.
728,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0023_796899.jpg,0,0,1,1,1,a bird flies over the water.
729,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0042_796911.jpg,0,0,0,0,1,biological species in the snow.
730,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0015_796922.jpg,0,0,1,1,1,a surfer jumps into the water.
731,127.Savannah_Sparrow/Savannah_Sparrow_0047_119365.jpg,0,0,1,1,1,a bird on a bridge.
732,127.Savannah_Sparrow/Savannah_Sparrow_0021_118886.jpg,0,0,0,0,1,biological species in the morning light.
733,127.Savannah_Sparrow/Savannah_Sparrow_0066_119949.jpg,0,0,1,1,1,a bird on a beach.
734,127.Savannah_Sparrow/Savannah_Sparrow_0068_119972.jpg,0,0,1,1,1,biological species in the pond.
735,127.Savannah_Sparrow/Savannah_Sparrow_0001_118956.jpg,0,0,0,0,1,biological species perched on a fallen tree branch.
736,127.Savannah_Sparrow/Savannah_Sparrow_0049_119596.jpg,0,0,1,1,1,a bird of paradise : birds of paradise.
737,127.Savannah_Sparrow/Savannah_Sparrow_0107_119671.jpg,0,0,1,1,1,person on the rocks by the sea.
738,127.Savannah_Sparrow/Savannah_Sparrow_0109_119674.jpg,0,0,1,1,1,a bird on the beach.
739,127.Savannah_Sparrow/Savannah_Sparrow_0009_120205.jpg,0,0,0,0,1,a man walks past a dead bird in a forest.
740,128.Seaside_Sparrow/Seaside_Sparrow_0017_796513.jpg,0,0,0,0,1,biological species is a rare bird.
741,128.Seaside_Sparrow/Seaside_Sparrow_0039_796530.jpg,0,0,1,1,1,a bird on the rocks.
742,128.Seaside_Sparrow/Seaside_Sparrow_0035_796533.jpg,0,0,1,1,1,a crow on a tree.
743,128.Seaside_Sparrow/Seaside_Sparrow_0024_120751.jpg,0,0,0,0,1,biological species in the forest.
